Date,Open,High,Low,Close,Adj Close,Volume
25-07-2019,56.890999,57.084999,56.046001,56.605999,56.605999,44196000
26-07-2019,61.202,63.2775,61.200001,62.5205,62.5205,96116000
29-07-2019,62.052502,62.3685,61.411499,61.970501,61.970501,44474000
30-07-2019,61.2705,61.7435,61.165001,61.257,61.257,29066000
31-07-2019,61.150002,61.700001,60.388199,60.834,60.834,34510000
01-08-2019,60.7015,61.705502,60.285999,60.4505,60.4505,33970000
02-08-2019,60.036999,60.345001,59.446999,59.699501,59.699501,32902000
05-08-2019,58.501999,58.762001,57.007,57.616001,57.616001,51950000
06-08-2019,58.165501,58.998001,58,58.497501,58.497501,34188000
07-08-2019,57.799999,58.922249,57.481201,58.699501,58.699501,28886000
08-08-2019,59.141499,60.2505,58.651001,60.240002,60.240002,29360000
09-08-2019,59.899502,60.194,59.180149,59.400501,59.400501,21314000
12-08-2019,58.960499,59.248001,58.383598,58.7355,58.7355,20060000
13-08-2019,58.573002,60.238998,58.573002,59.863499,59.863499,25888000
14-08-2019,58.815498,59.115002,58.027,58.2145,58.2145,31574000
15-08-2019,58.174999,58.792,58.105499,58.362999,58.362999,24374000
16-08-2019,58.977501,59.136002,58.5905,58.880001,58.880001,26266000
19-08-2019,59.504501,60.349499,59.504501,59.922501,59.922501,24632000
20-08-2019,59.762501,59.803001,59.105499,59.134499,59.134499,18310000
21-08-2019,59.657501,59.950001,59.371498,59.5625,59.5625,14814000
22-08-2019,59.703499,59.9006,58.929001,59.476501,59.476501,18950000
23-08-2019,59.099499,59.703999,57.387501,57.564499,57.564499,33740000
26-08-2019,57.862999,58.473499,57.647999,58.4445,58.4445,24522000
27-08-2019,59.026501,59.119999,58.072498,58.391998,58.391998,21544000
28-08-2019,58.085499,58.820999,57.865002,58.550999,58.550999,16040000
29-08-2019,59.056,59.803001,59.056,59.642502,59.642502,21768000
30-08-2019,59.924999,59.924999,59.190151,59.404999,59.404999,22596000
03-09-2019,58.851501,59.344501,58.16,58.419498,58.419498,29598000
04-09-2019,58.835499,59.174,58.549999,59.070499,59.070499,21378000
05-09-2019,59.5765,60.652,59.5765,60.569,60.569,28162000
06-09-2019,60.406502,60.60075,60.126099,60.246498,60.246498,21442000
09-09-2019,60.200001,61,59.631001,60.220501,60.220501,29438000
10-09-2019,59.7575,60.5,59.729,60.299999,60.299999,25202000
11-09-2019,60.170502,61.130001,60.110001,61.008499,61.008499,26140000
12-09-2019,61.215,62.092999,61.151001,61.712502,61.712502,34518000
13-09-2019,61.567501,62.043999,61.350498,61.978001,61.978001,26028000
16-09-2019,61.476002,61.978001,61.280499,61.564999,61.564999,21066000
17-09-2019,61.52,61.75,61.184502,61.4575,61.4575,19102000
18-09-2019,61.3755,61.780499,60.8265,61.620499,61.620499,22702000
19-09-2019,61.603001,62.222,61.601002,61.935501,61.935501,19920000
20-09-2019,61.655998,62.166,61.153999,61.496498,61.496498,45400000
23-09-2019,61.299999,61.954498,61.2085,61.7015,61.7015,21248000
24-09-2019,62,62.337002,60.534,60.938,60.938,31664000
25-09-2019,60.791,62.415001,60.504501,62.326,62.326,29060000
26-09-2019,62.098,62.25,61.6134,62.0695,62.0695,30760000
27-09-2019,62.150501,62.201,60.7225,61.254501,61.254501,27078000
30-09-2019,61.0485,61.299999,60.615002,60.950001,60.950001,28082000
01-10-2019,60.950001,61.561501,60.179001,60.255001,60.255001,25470000
02-10-2019,59.848999,59.848999,58.564499,58.831501,58.831501,32302000
03-10-2019,59,59.452999,58.121498,59.391499,59.391499,32424000
04-10-2019,59.594501,60.571999,59.4585,60.450001,60.450001,23248000
07-10-2019,60.220001,60.910198,60.1875,60.383999,60.383999,16858000
08-10-2019,59.879501,60.304001,59.4505,59.456501,59.456501,20786000
09-10-2019,59.967499,60.4175,59.8815,60.115501,60.115501,17354000
10-10-2019,59.929001,60.75,59.867001,60.433498,60.433498,16932000
11-10-2019,61.1105,61.419498,60.687,60.772499,60.772499,25454000
14-10-2019,60.617001,61.316502,60.588001,60.856998,60.856998,17350000
15-10-2019,61.02,62.366501,61.02,62.150501,62.150501,27634000
16-10-2019,62.058498,62.737,61.922501,62.181999,62.181999,21892000
17-10-2019,62.546501,63.166248,62.497002,62.6535,62.6535,19048000
18-10-2019,62.673,62.9445,62.054001,62.274502,62.274502,27056000
21-10-2019,62.612999,62.731449,62.029999,62.307499,62.307499,20544000
22-10-2019,62.392502,62.529999,62.069,62.139999,62.139999,20476000
23-10-2019,62.118,62.994499,62.118,62.956501,62.956501,18230000
24-10-2019,63.044998,63.200001,62.685749,63.0495,63.0495,20562000
25-10-2019,62.551498,63.48,62.5005,63.2565,63.2565,24262000
28-10-2019,63.772499,64.9655,63.626999,64.5,64.5,52264000
29-10-2019,63.811501,64.079498,62.8606,63.131001,63.131001,37728000
30-10-2019,62.648499,63.467999,62.599998,63.064499,63.064499,28178000
